Timestep "B2: Total water depth (m)" "B2: Current speed (m/s)" "B2: Time (s)"
"2100-01-01 00:09:37.000" 2.002220392227173 0.14450111985206604 577.0
"2100-01-01 00:09:37.500" 2.0006837844848633 0.13526993989944458 577.5
"2100-01-01 00:09:38.000" 1.9989402294158936 0.12601608037948608 578.0
"2100-01-01 00:09:38.500" 1.996992588043213 0.11688556522130966 578.5
"2100-01-01 00:09:39.000" 1.9948252439498901 0.1080455556511879 579.0
"2100-01-01 00:09:39.500" 1.992425560951233 0.09965336322784424 579.5
"2100-01-01 00:09:40.000" 1.9897847175598145 0.09185449779033661 580.0
"2100-01-01 00:09:40.500" 1.9868892431259155 0.08482147753238678 580.5
"2100-01-01 00:09:41.000" 1.983725905418396 0.07879175245761871 581.0
"2100-01-01 00:09:41.500" 1.9802955389022827 0.07400655001401901 581.5
"2100-01-01 00:09:42.000" 1.9765864610671997 0.07062434405088425 582.0
"2100-01-01 00:09:42.500" 1.9725292921066284 0.06898149847984314 582.5
"2100-01-01 00:09:43.000" 1.9682435989379883 0.069290392100811 583.0
"2100-01-01 00:09:43.500" 1.963990569114685 0.07148301601409912 583.5
"2100-01-01 00:09:44.000" 1.9597612619400024 0.07550977915525436 584.0
"2100-01-01 00:09:44.500" 1.9555195569992065 0.08137189596891403 584.5
"2100-01-01 00:09:45.000" 1.9512184858322144 0.08896826952695847 585.0
"2100-01-01 00:09:45.500" 1.9468064308166504 0.09811904281377792 585.5
"2100-01-01 00:09:46.000" 1.9422334432601929 0.10858947783708572 586.0
"2100-01-01 00:09:46.500" 1.9374840259552002 0.12009041011333466 586.5
"2100-01-01 00:09:47.000" 1.9326012134552002 0.13229745626449585 587.0
"2100-01-01 00:09:47.500" 1.9276031255722046 0.14490120112895966 587.5
"2100-01-01 00:09:48.000" 1.922499179840088 0.15768970549106598 588.0
"2100-01-01 00:09:48.500" 1.9173184633255005 0.17055851221084595 588.5
"2100-01-01 00:09:49.000" 1.912147045135498 0.18347419798374176 589.0
"2100-01-01 00:09:49.500" 1.9069675207138062 0.19638128578662872 589.5
"2100-01-01 00:09:50.000" 1.9017658233642578 0.2092178761959076 590.0
"2100-01-01 00:09:50.500" 1.8964141607284546 0.22196024656295776 590.5
"2100-01-01 00:09:51.000" 1.8908790349960327 0.23460207879543304 591.0
"2100-01-01 00:09:51.500" 1.8851909637451172 0.24707870185375214 591.5
"2100-01-01 00:09:52.000" 1.879502773284912 0.25933054089546204 592.0
"2100-01-01 00:09:52.500" 1.873728632926941 0.2712683081626892 592.5
"2100-01-01 00:09:53.000" 1.8677698373794556 0.28280380368232727 593.0
"2100-01-01 00:09:53.500" 1.8617186546325684 0.29391974210739136 593.5
"2100-01-01 00:09:54.000" 1.8556567430496216 0.3046894967556 594.0
"2100-01-01 00:09:54.500" 1.8497205972671509 0.3152610659599304 594.5
"2100-01-01 00:09:55.000" 1.844037413597107 0.32591328024864197 595.0
"2100-01-01 00:09:55.500" 1.8385487794876099 0.3369036018848419 595.5
"2100-01-01 00:09:56.000" 1.8331228494644165 0.34837737679481506 596.0
"2100-01-01 00:09:56.500" 1.8275837898254395 0.36034703254699707 596.5
"2100-01-01 00:09:57.000" 1.821776032447815 0.3726970851421356 597.0
"2100-01-01 00:09:57.500" 1.8156554698944092 0.38523679971694946 597.5
"2100-01-01 00:09:58.000" 1.809280276298523 0.39771389961242676 598.0
"2100-01-01 00:09:58.500" 1.8027698993682861 0.4098639488220215 598.5
"2100-01-01 00:09:59.000" 1.7961965799331665 0.4215203523635864 599.0
"2100-01-01 00:09:59.500" 1.7896192073822021 0.43262332677841187 599.5
"2100-01-01 00:10:00.000" 1.783127784729004 0.44331419467926025 600.0
"2100-01-01 00:10:00.500" 1.7767226696014404 0.4537409842014313 600.5
"2100-01-01 00:10:01.000" 1.7703527212142944 0.46397164463996887 601.0
"2100-01-01 00:10:01.500" 1.764043927192688 0.47400110960006714 601.5
"2100-01-01 00:10:02.000" 1.7577760219573975 0.48374080657958984 602.0
"2100-01-01 00:10:02.500" 1.7514358758926392 0.4930097460746765 602.5
"2100-01-01 00:10:03.000" 1.7449711561203003 0.5016177296638489 603.0
"2100-01-01 00:10:03.500" 1.7381607294082642 0.5094254612922668 603.5
"2100-01-01 00:10:04.000" 1.7309156656265259 0.5164008140563965 604.0
"2100-01-01 00:10:04.500" 1.7233831882476807 0.522567093372345 604.5
"2100-01-01 00:10:05.000" 1.7156531810760498 0.5279989838600159 605.0
"2100-01-01 00:10:05.500" 1.7077642679214478 0.5327951312065125 605.5
"2100-01-01 00:10:06.000" 1.6996853351593018 0.5370457768440247 606.0
"2100-01-01 00:10:06.500" 1.6914030313491821 0.5407650470733643 606.5
"2100-01-01 00:10:07.000" 1.6830158233642578 0.5441859364509583 607.0
"2100-01-01 00:10:07.500" 1.6745173931121826 0.5473493933677673 607.5
"2100-01-01 00:10:08.000" 1.6658686399459839 0.5501677989959717 608.0
"2100-01-01 00:10:08.500" 1.6571012735366821 0.5526072978973389 608.5
"2100-01-01 00:10:09.000" 1.6482911109924316 0.5546351075172424 609.0
"2100-01-01 00:10:09.500" 1.6394431591033936 0.5561819076538086 609.5
"2100-01-01 00:10:10.000" 1.6304872035980225 0.5572035312652588 610.0
"2100-01-01 00:10:10.500" 1.6214803457260132 0.5578187108039856 610.5
"2100-01-01 00:10:11.000" 1.6124204397201538 0.5579088926315308 611.0
"2100-01-01 00:10:11.500" 1.6031453609466553 0.557272732257843 611.5
"2100-01-01 00:10:12.000" 1.5935355424880981 0.5556807518005371 612.0
"2100-01-01 00:10:12.500" 1.5836247205734253 0.553124725818634 612.5
"2100-01-01 00:10:13.000" 1.5734996795654297 0.5499542951583862 613.0
"2100-01-01 00:10:13.500" 1.5632760524749756 0.5465249419212341 613.5
"2100-01-01 00:10:14.000" 1.5530357360839844 0.542934238910675 614.0
"2100-01-01 00:10:14.500" 1.5427956581115723 0.5391799211502075 614.5
"2100-01-01 00:10:15.000" 1.5323851108551025 0.5349359512329102 615.0
"2100-01-01 00:10:15.500" 1.5216056108474731 0.5296891927719116 615.5
"2100-01-01 00:10:16.000" 1.510339379310608 0.5229598879814148 616.0
"2100-01-01 00:10:16.500" 1.498557686805725 0.5144181847572327 616.5
"2100-01-01 00:10:17.000" 1.4863336086273193 0.5040345788002014 617.0
"2100-01-01 00:10:17.500" 1.4737725257873535 0.4920056462287903 617.5
"2100-01-01 00:10:18.000" 1.4611140489578247 0.47858554124832153 618.0
"2100-01-01 00:10:18.500" 1.448614478111267 0.4642006456851959 618.5
"2100-01-01 00:10:19.000" 1.4364616870880127 0.44942229986190796 619.0
"2100-01-01 00:10:19.500" 1.424776315689087 0.4347718358039856 619.5
"2100-01-01 00:10:20.000" 1.413619875907898 0.42063450813293457 620.0
"2100-01-01 00:10:20.500" 1.4029884338378906 0.40724462270736694 620.5
"2100-01-01 00:10:21.000" 1.3928340673446655 0.3947117030620575 621.0
"2100-01-01 00:10:21.500" 1.3829699754714966 0.38298681378364563 621.5
"2100-01-01 00:10:22.000" 1.3734002113342285 0.3718251585960388 622.0
"2100-01-01 00:10:22.500" 1.3640719652175903 0.36106085777282715 622.5
"2100-01-01 00:10:23.000" 1.3550069332122803 0.3505776524543762 623.0
"2100-01-01 00:10:23.500" 1.3461999893188477 0.3403044641017914 623.5
"2100-01-01 00:10:24.000" 1.3376765251159668 0.3302227556705475 624.0
"2100-01-01 00:10:24.500" 1.3292957544326782 0.32054391503334045 624.5
"2100-01-01 00:10:25.000" 1.3210556507110596 0.3109385669231415 625.0
"2100-01-01 00:10:25.500" 1.3126888275146484 0.3009118437767029 625.5
"2100-01-01 00:10:26.000" 1.3041810989379883 0.2904431223869324 626.0
"2100-01-01 00:10:26.500" 1.2956762313842773 0.279747873544693 626.5
"2100-01-01 00:10:27.000" 1.287309169769287 0.2693183422088623 627.0
"2100-01-01 00:10:27.500" 1.2791786193847656 0.2594487965106964 627.5
"2100-01-01 00:10:28.000" 1.2713193893432617 0.2501879930496216 628.0
"2100-01-01 00:10:28.500" 1.2638036012649536 0.24152913689613342 628.5
"2100-01-01 00:10:29.000" 1.2566879987716675 0.23341944813728333 629.0
"2100-01-01 00:10:29.500" 1.2499678134918213 0.22579173743724823 629.5
"2100-01-01 00:10:30.000" 1.2436091899871826 0.2185588777065277 630.0
"2100-01-01 00:10:30.500" 1.237540364265442 0.21165011823177338 630.5
"2100-01-01 00:10:31.000" 1.2317018508911133 0.20500271022319794 631.0
"2100-01-01 00:10:31.500" 1.2260464429855347 0.19856217503547668 631.5
"2100-01-01 00:10:32.000" 1.2204750776290894 0.19210751354694366 632.0
"2100-01-01 00:10:32.500" 1.2149286270141602 0.18575309216976166 632.5
"2100-01-01 00:10:33.000" 1.2096030712127686 0.1797599047422409 633.0
"2100-01-01 00:10:33.500" 1.2044098377227783 0.17384974658489227 633.5
"2100-01-01 00:10:34.000" 1.1992050409317017 0.16768722236156464 634.0
"2100-01-01 00:10:34.500" 1.193960428237915 0.16122856736183167 634.5
"2100-01-01 00:10:35.000" 1.1887246370315552 0.15459862351417542 635.0
"2100-01-01 00:10:35.500" 1.183571696281433 0.14799591898918152 635.5
"2100-01-01 00:10:36.000" 1.1785589456558228 0.14161303639411926 636.0
"2100-01-01 00:10:36.500" 1.1737360954284668 0.13562488555908203 636.5
"2100-01-01 00:10:37.000" 1.1691008806228638 0.1301540732383728 637.0
"2100-01-01 00:10:37.500" 1.1646260023117065 0.1252543330192566 637.5
"2100-01-01 00:10:38.000" 1.1603055000305176 0.12094976752996445 638.0
"2100-01-01 00:10:38.500" 1.1561528444290161 0.11726157367229462 638.5
"2100-01-01 00:10:39.000" 1.1521825790405273 0.1141982227563858 639.0
"2100-01-01 00:10:39.500" 1.1483715772628784 0.11168617755174637 639.5
"2100-01-01 00:10:40.000" 1.1446971893310547 0.10965023934841156 640.0
"2100-01-01 00:10:40.500" 1.141139030456543 0.10802017897367477 640.5
"2100-01-01 00:10:41.000" 1.137679100036621 0.10673055797815323 641.0
"2100-01-01 00:10:41.500" 1.1343036890029907 0.10571565479040146 641.5
"2100-01-01 00:10:42.000" 1.131003499031067 0.10490964353084564 642.0
"2100-01-01 00:10:42.500" 1.1277741193771362 0.10425318777561188 642.5
"2100-01-01 00:10:43.000" 1.1246157884597778 0.10370439291000366 643.0
"2100-01-01 00:10:43.500" 1.1215354204177856 0.10324167460203171 643.5
"2100-01-01 00:10:44.000" 1.118505597114563 0.10283307731151581 644.0
"2100-01-01 00:10:44.500" 1.1154946088790894 0.10244457423686981 644.5
"2100-01-01 00:10:45.000" 1.1124844551086426 0.102068230509758 645.0
"2100-01-01 00:10:45.500" 1.109412431716919 0.1016690656542778 645.5
"2100-01-01 00:10:46.000" 1.1062713861465454 0.10124925523996353 646.0
"2100-01-01 00:10:46.500" 1.10309898853302 0.10082944482564926 646.5
"2100-01-01 00:10:47.000" 1.0998724699020386 0.10039994865655899 647.0
"2100-01-01 00:10:47.500" 1.0966190099716187 0.1000056117773056 647.5
"2100-01-01 00:10:48.000" 1.0933631658554077 0.09963783621788025 648.0
"2100-01-01 00:10:48.500" 1.0901318788528442 0.09928328543901443 648.5
"2100-01-01 00:10:49.000" 1.086958646774292 0.09893956780433655 649.0
"2100-01-01 00:10:49.500" 1.0838689804077148 0.09859633445739746 649.5
"2100-01-01 00:10:50.000" 1.0808786153793335 0.09824112057685852 650.0
"2100-01-01 00:10:50.500" 1.0779918432235718 0.09786273539066315 650.5
"2100-01-01 00:10:51.000" 1.075209140777588 0.0974494144320488 651.0
"2100-01-01 00:10:51.500" 1.0725390911102295 0.09697027504444122 651.5
"2100-01-01 00:10:52.000" 1.0699266195297241 0.09639517962932587 652.0
"2100-01-01 00:10:52.500" 1.0673664808273315 0.09575943648815155 652.5
"2100-01-01 00:10:53.000" 1.064863920211792 0.09510757774114609 653.0
"2100-01-01 00:10:53.500" 1.0624195337295532 0.09445472061634064 653.5
"2100-01-01 00:10:54.000" 1.0600038766860962 0.09374140948057175 654.0
"2100-01-01 00:10:54.500" 1.0576138496398926 0.0929567813873291 654.5
"2100-01-01 00:10:55.000" 1.0552786588668823 0.09210852533578873 655.0
"2100-01-01 00:10:55.500" 1.0529941320419312 0.09117293357849121 655.5
"2100-01-01 00:10:56.000" 1.0507607460021973 0.09013625234365463 656.0
"2100-01-01 00:10:56.500" 1.0485773086547852 0.08897817134857178 656.5
"2100-01-01 00:10:57.000" 1.046432375907898 0.08764737099409103 657.0
"2100-01-01 00:10:57.500" 1.0443410873413086 0.08615761995315552 657.5
"2100-01-01 00:10:58.000" 1.0423158407211304 0.08451568335294724 658.0
"2100-01-01 00:10:58.500" 1.04036545753479 0.08272401988506317 658.5
"2100-01-01 00:10:59.000" 1.0384961366653442 0.08078913390636444 659.0
"2100-01-01 00:10:59.500" 1.0366432666778564 0.07857716083526611 659.5
"2100-01-01 00:11:00.000" 1.0348362922668457 0.07611747086048126 660.0
"2100-01-01 00:11:00.500" 1.0331016778945923 0.07353129982948303 660.5
"2100-01-01 00:11:01.000" 1.0314490795135498 0.07095900923013687 661.0
"2100-01-01 00:11:01.500" 1.0299361944198608 0.06831204891204834 661.5
"2100-01-01 00:11:02.000" 1.0285981893539429 0.06536170840263367 662.0
"2100-01-01 00:11:02.500" 1.0274120569229126 0.06210256740450859 662.5
"2100-01-01 00:11:03.000" 1.0264266729354858 0.058464985340833664 663.0
"2100-01-01 00:11:03.500" 1.0257643461227417 0.0541691891849041 663.5
"2100-01-01 00:11:04.000" 1.0256253480911255 0.048742350190877914 664.0
"2100-01-01 00:11:04.500" 1.0263341665267944 0.04159940034151077 664.5
"2100-01-01 00:11:05.000" 1.027958869934082 0.03280314430594444 665.0
"2100-01-01 00:11:05.500" 1.0302541255950928 0.021784622222185135 665.5
"2100-01-01 00:11:06.000" 1.033862829208374 0.008650939911603928 666.0
"2100-01-01 00:11:06.500" 1.0391886234283447 0.014218256808817387 666.5
"2100-01-01 00:11:07.000" 1.0460700988769531 0.03611239045858383 667.0
"2100-01-01 00:11:07.500" 1.0544154644012451 0.06251247972249985 667.5
"2100-01-01 00:11:08.000" 1.0639166831970215 0.09182664752006531 668.0
"2100-01-01 00:11:08.500" 1.0745981931686401 0.12226617336273193 668.5
"2100-01-01 00:11:09.000" 1.0859968662261963 0.153045192360878 669.0
"2100-01-01 00:11:09.500" 1.0977113246917725 0.1829855591058731 669.5
"2100-01-01 00:11:10.000" 1.1095466613769531 0.21083275973796844 670.0
"2100-01-01 00:11:10.500" 1.121253252029419 0.23574213683605194 670.5
"2100-01-01 00:11:11.000" 1.1326367855072021 0.2574409246444702 671.0
"2100-01-01 00:11:11.500" 1.1435446739196777 0.2758049964904785 671.5
"2100-01-01 00:11:12.000" 1.1538945436477661 0.2910408079624176 672.0
"2100-01-01 00:11:12.500" 1.1636078357696533 0.3035053312778473 672.5
"2100-01-01 00:11:13.000" 1.1726404428482056 0.3135591149330139 673.0
"2100-01-01 00:11:13.500" 1.1807901859283447 0.3216454088687897 673.5
"2100-01-01 00:11:14.000" 1.1881595849990845 0.32792559266090393 674.0
"2100-01-01 00:11:14.500" 1.1948034763336182 0.3323075771331787 674.5
"2100-01-01 00:11:15.000" 1.2008707523345947 0.33499616384506226 675.0
"2100-01-01 00:11:15.500" 1.206483244895935 0.33636584877967834 675.5
"2100-01-01 00:11:16.000" 1.2116668224334717 0.33614346385002136 676.0
"2100-01-01 00:11:16.500" 1.2166171073913574 0.33378148078918457 676.5
"2100-01-01 00:11:17.000" 1.2214510440826416 0.32867059111595154 677.0
"2100-01-01 00:11:17.500" 1.2260915040969849 0.3213638663291931 677.5
"2100-01-01 00:11:18.000" 1.2306073904037476 0.31264910101890564 678.0
"2100-01-01 00:11:18.500" 1.235063910484314 0.3026773929595947 678.5
"2100-01-01 00:11:19.000" 1.2394840717315674 0.2915256917476654 679.0
"2100-01-01 00:11:19.500" 1.2436772584915161 0.279676228761673 679.5
"2100-01-01 00:11:20.000" 1.247562050819397 0.2675498425960541 680.0
"2100-01-01 00:11:20.500" 1.2512192726135254 0.2554001212120056 680.5
"2100-01-01 00:11:21.000" 1.2545815706253052 0.24339155852794647 681.0
"2100-01-01 00:11:21.500" 1.257355809211731 0.23233047127723694 681.5
"2100-01-01 00:11:22.000" 1.2597583532333374 0.22187194228172302 682.0
"2100-01-01 00:11:22.500" 1.2620141506195068 0.21161283552646637 682.5
"2100-01-01 00:11:23.000" 1.2643040418624878 0.2012009173631668 683.0
"2100-01-01 00:11:23.500" 1.2667073011398315 0.19033773243427277 683.5
"2100-01-01 00:11:24.000" 1.2692269086837769 0.17878831923007965 684.0
"2100-01-01 00:11:24.500" 1.2718799114227295 0.16646157205104828 684.5
"2100-01-01 00:11:25.000" 1.2746708393096924 0.15336808562278748 685.0
"2100-01-01 00:11:25.500" 1.2775812149047852 0.13958798348903656 685.5
"2100-01-01 00:11:26.000" 1.2805649042129517 0.12527623772621155 686.0
"2100-01-01 00:11:26.500" 1.2835874557495117 0.11072934418916702 686.5
"2100-01-01 00:11:27.000" 1.2865242958068848 0.09616837650537491 687.0
"2100-01-01 00:11:27.500" 1.2892414331436157 0.08180411905050278 687.5
"2100-01-01 00:11:28.000" 1.2916618585586548 0.06779444962739944 688.0
"2100-01-01 00:11:28.500" 1.2937675714492798 0.05429067835211754 688.5
"2100-01-01 00:11:29.000" 1.295611023902893 0.041429731994867325 689.0
"2100-01-01 00:11:29.500" 1.297084093093872 0.029388925060629845 689.5
"2100-01-01 00:11:30.000" 1.2982113361358643 0.018304936587810516 690.0
"2100-01-01 00:11:30.500" 1.299026370048523 0.008253572508692741 690.5
"2100-01-01 00:11:31.000" 1.2995115518569946 0.003218819620087743 691.0
"2100-01-01 00:11:31.500" 1.2997015714645386 0.010944639332592487 691.5
"2100-01-01 00:11:32.000" 1.2998181581497192 0.019267143681645393 692.0
"2100-01-01 00:11:32.500" 1.2997816801071167 0.027419403195381165 692.5
"2100-01-01 00:11:33.000" 1.299487590789795 0.03536016494035721 693.0
"2100-01-01 00:11:33.500" 1.2989295721054077 0.04298687353730202 693.5
"2100-01-01 00:11:34.000" 1.2981261014938354 0.05011520907282829 694.0
"2100-01-01 00:11:34.500" 1.2971268892288208 0.056667763739824295 694.5
"2100-01-01 00:11:35.000" 1.2959692478179932 0.06258028745651245 695.0
"2100-01-01 00:11:35.500" 1.2946900129318237 0.06782130897045135 695.5
"2100-01-01 00:11:36.000" 1.293324589729309 0.07239466905593872 696.0
"2100-01-01 00:11:36.500" 1.2919034957885742 0.07633819431066513 696.5
"2100-01-01 00:11:37.000" 1.2904541492462158 0.07971913367509842 697.0
"2100-01-01 00:11:37.500" 1.2890061140060425 0.08262522518634796 697.5
"2100-01-01 00:11:38.000" 1.2875791788101196 0.08516000211238861 698.0
"2100-01-01 00:11:38.500" 1.2861902713775635 0.08746743202209473 698.5
"2100-01-01 00:11:39.000" 1.2848341464996338 0.08968599885702133 699.0
"2100-01-01 00:11:39.500" 1.283520221710205 0.09190508723258972 699.5
"2100-01-01 00:11:40.000" 1.2822521924972534 0.0941372737288475 700.0
"2100-01-01 00:11:40.500" 1.2809820175170898 0.09637074917554855 700.5
"2100-01-01 00:11:41.000" 1.2796672582626343 0.0986475721001625 701.0
"2100-01-01 00:11:41.500" 1.2783350944519043 0.10141804069280624 701.5
"2100-01-01 00:11:42.000" 1.2768511772155762 0.10411480069160461 702.0
"2100-01-01 00:11:42.500" 1.2750539779663086 0.10624903440475464 702.5
"2100-01-01 00:11:43.000" 1.2729592323303223 0.10756873339414597 703.0
"2100-01-01 00:11:43.500" 1.2706471681594849 0.10832203179597855 703.5
"2100-01-01 00:11:44.000" 1.2681927680969238 0.10840022563934326 704.0
"2100-01-01 00:11:44.500" 1.265647053718567 0.1079927608370781 704.5
"2100-01-01 00:11:45.000" 1.2630512714385986 0.10731730610132217 705.0
"2100-01-01 00:11:45.500" 1.2605000734329224 0.10626494139432907 705.5
"2100-01-01 00:11:46.000" 1.2580069303512573 0.10481462627649307 706.0
"2100-01-01 00:11:46.500" 1.25557541847229 0.10303926467895508 706.5
"2100-01-01 00:11:47.000" 1.2532182931900024 0.1010126993060112 707.0
"2100-01-01 00:11:47.500" 1.2509448528289795 0.09878639131784439 707.5
"2100-01-01 00:11:48.000" 1.2487680912017822 0.09640195965766907 708.0
"2100-01-01 00:11:48.500" 1.246732234954834 0.09395677596330643 708.5
"2100-01-01 00:11:49.000" 1.2448211908340454 0.09137751162052155 709.0
"2100-01-01 00:11:49.500" 1.2430204153060913 0.08856478333473206 709.5
"2100-01-01 00:11:50.000" 1.2413313388824463 0.0854344516992569 710.0
"2100-01-01 00:11:50.500" 1.2397434711456299 0.08198068290948868 710.5
"2100-01-01 00:11:51.000" 1.2382491827011108 0.07824253290891647 711.0
"2100-01-01 00:11:51.500" 1.236838459968567 0.07428471744060516 711.5
"2100-01-01 00:11:52.000" 1.2355118989944458 0.07014983147382736 712.0
"2100-01-01 00:11:52.500" 1.2342641353607178 0.06588537245988846 712.5
"2100-01-01 00:11:53.000" 1.233084797859192 0.0615512952208519 713.0
"2100-01-01 00:11:53.500" 1.2319645881652832 0.05721829831600189 713.5
"2100-01-01 00:11:54.000" 1.230898380279541 0.052926771342754364 714.0
"2100-01-01 00:11:54.500" 1.2298794984817505 0.048699792474508286 714.5
"2100-01-01 00:11:55.000" 1.228901743888855 0.04454438015818596 715.0
"2100-01-01 00:11:55.500" 1.2279613018035889 0.0404534712433815 715.5
"2100-01-01 00:11:56.000" 1.227059245109558 0.0364094153046608 716.0
"2100-01-01 00:11:56.500" 1.2261900901794434 0.03238945081830025 716.5
"2100-01-01 00:11:57.000" 1.225369930267334 0.028383754193782806 717.0
"2100-01-01 00:11:57.500" 1.224624514579773 0.024398114532232285 717.5
"2100-01-01 00:11:58.000" 1.2239842414855957 0.020445706322789192 718.0
"2100-01-01 00:11:58.500" 1.2235007286071777 0.016630271449685097 718.5
"2100-01-01 00:11:59.000" 1.2231725454330444 0.01299565751105547 719.0
"2100-01-01 00:11:59.500" 1.2230132818222046 0.009642635472118855 719.5
"2100-01-01 00:12:00.000" 1.2230558395385742 0.007003880105912685 720.0
"2100-01-01 00:12:00.500" 1.2232763767242432 0.00617382675409317 720.5
"2100-01-01 00:12:01.000" 1.2236684560775757 0.008146055974066257 721.0
"2100-01-01 00:12:01.500" 1.2242276668548584 0.011979818344116211 721.5
"2100-01-01 00:12:02.000" 1.2249794006347656 0.016655605286359787 722.0
"2100-01-01 00:12:02.500" 1.2259624004364014 0.02185824140906334 722.5
"2100-01-01 00:12:03.000" 1.2272114753723145 0.027498850598931313 723.0
"2100-01-01 00:12:03.500" 1.2287408113479614 0.0335177518427372 723.5
"2100-01-01 00:12:04.000" 1.2305326461791992 0.0398264043033123 724.0
"2100-01-01 00:12:04.500" 1.2325392961502075 0.04629277437925339 724.5
"2100-01-01 00:12:05.000" 1.2347255945205688 0.05282948166131973 725.0
"2100-01-01 00:12:05.500" 1.237082600593567 0.059393223375082016 725.5
"2100-01-01 00:12:06.000" 1.2396070957183838 0.06600168347358704 726.0
"2100-01-01 00:12:06.500" 1.242270827293396 0.07260645925998688 726.5
"2100-01-01 00:12:07.000" 1.245041012763977 0.07913703471422195 727.0
"2100-01-01 00:12:07.500" 1.2478857040405273 0.08553802222013474 727.5
"2100-01-01 00:12:08.000" 1.2507750988006592 0.09176033735275269 728.0
"2100-01-01 00:12:08.500" 1.2536876201629639 0.09774988144636154 728.5
"2100-01-01 00:12:09.000" 1.2566261291503906 0.10336463898420334 729.0
"2100-01-01 00:12:09.500" 1.2595921754837036 0.10850615054368973 729.5
"2100-01-01 00:12:10.000" 1.262569785118103 0.11312759667634964 730.0
"2100-01-01 00:12:10.500" 1.2655493021011353 0.11719708889722824 730.5
"2100-01-01 00:12:11.000" 1.2685198783874512 0.12068968266248703 731.0
"2100-01-01 00:12:11.500" 1.2714653015136719 0.12360385805368423 731.5
"2100-01-01 00:12:12.000" 1.274385690689087 0.12598025798797607 732.0
"2100-01-01 00:12:12.500" 1.2772777080535889 0.12784989178180695 732.5
"2100-01-01 00:12:13.000" 1.2801281213760376 0.12922951579093933 733.0
"2100-01-01 00:12:13.500" 1.282860279083252 0.1301908940076828 733.5
"2100-01-01 00:12:14.000" 1.2854701280593872 0.13079458475112915 734.0
"2100-01-01 00:12:14.500" 1.2880016565322876 0.13114048540592194 734.5
"2100-01-01 00:12:15.000" 1.2904253005981445 0.13121667504310608 735.0
"2100-01-01 00:12:15.500" 1.2927781343460083 0.13092650473117828 735.5
"2100-01-01 00:12:16.000" 1.2951072454452515 0.13003423810005188 736.0
"2100-01-01 00:12:16.500" 1.297445297241211 0.12850350141525269 736.5
"2100-01-01 00:12:17.000" 1.299746036529541 0.12643033266067505 737.0
"2100-01-01 00:12:17.500" 1.301967978477478 0.12387832999229431 737.5
"2100-01-01 00:12:18.000" 1.304084300994873 0.1208820790052414 738.0
"2100-01-01 00:12:18.500" 1.306029200553894 0.11755730211734772 738.5
"2100-01-01 00:12:19.000" 1.3078047037124634 0.11398448795080185 739.0
"2100-01-01 00:12:19.500" 1.3095673322677612 0.1097927838563919 739.5
"2100-01-01 00:12:20.000" 1.3112742900848389 0.10510028898715973 740.0
"2100-01-01 00:12:20.500" 1.3128072023391724 0.10029543191194534 740.5
"2100-01-01 00:12:21.000" 1.3141636848449707 0.09546700865030289 741.0
"2100-01-01 00:12:21.500" 1.3154165744781494 0.09049234539270401 741.5
"2100-01-01 00:12:22.000" 1.3165783882141113 0.08537057787179947 742.0
"2100-01-01 00:12:22.500" 1.317665457725525 0.08009031414985657 742.5
"2100-01-01 00:12:23.000" 1.3186904191970825 0.0746554285287857 743.0
"2100-01-01 00:12:23.500" 1.3196533918380737 0.06908103078603745 743.5
"2100-01-01 00:12:24.000" 1.3205386400222778 0.063393235206604 744.0
"2100-01-01 00:12:24.500" 1.321358561515808 0.057643547654151917 744.5
"2100-01-01 00:12:25.000" 1.32209050655365 0.05192823335528374 745.0
"2100-01-01 00:12:25.500" 1.3226810693740845 0.04633191227912903 745.5
"2100-01-01 00:12:26.000" 1.323144793510437 0.04086504131555557 746.0
"2100-01-01 00:12:26.500" 1.3234950304031372 0.03549686074256897 746.5
"2100-01-01 00:12:27.000" 1.3237566947937012 0.030193014070391655 747.0
"2100-01-01 00:12:27.500" 1.3239749670028687 0.024900250136852264 747.5
"2100-01-01 00:12:28.000" 1.3241608142852783 0.01966055855154991 748.0
"2100-01-01 00:12:28.500" 1.3242673873901367 0.01454527024179697 748.5
"2100-01-01 00:12:29.000" 1.324252724647522 0.009707859717309475 749.0
"2100-01-01 00:12:29.500" 1.3240827322006226 0.00599733367562294 749.5
"2100-01-01 00:12:30.000" 1.3237677812576294 0.00648474832996726 750.0
"2100-01-01 00:12:30.500" 1.3232783079147339 0.010502051562070847 750.5
"2100-01-01 00:12:31.000" 1.3226205110549927 0.015338334254920483 751.0
"2100-01-01 00:12:31.500" 1.3217991590499878 0.02025594189763069 751.5
"2100-01-01 00:12:32.000" 1.3208097219467163 0.025088999420404434 752.0
"2100-01-01 00:12:32.500" 1.3196628093719482 0.02979106456041336 752.5
"2100-01-01 00:12:33.000" 1.3183966875076294 0.0343753881752491 753.0
"2100-01-01 00:12:33.500" 1.3170286417007446 0.03884730115532875 753.5
"2100-01-01 00:12:34.000" 1.315565586090088 0.043232519179582596 754.0
"2100-01-01 00:12:34.500" 1.3140227794647217 0.04759230092167854 754.5
"2100-01-01 00:12:35.000" 1.3124481439590454 0.0519118495285511 755.0
"2100-01-01 00:12:35.500" 1.3108292818069458 0.056336164474487305 755.5
"2100-01-01 00:12:36.000" 1.3091341257095337 0.06100621074438095 756.0
"2100-01-01 00:12:36.500" 1.3073219060897827 0.06597640365362167 756.5
